caseid,weight,MDregvote,likelyvoter,Question25_treat,Question29_30_order,Question1,Question2,Question3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,Question14,Question14_other,Question15,Question16,Question17,Question18,Question19,Question20,Question21,Question22_1,Question22_2,Question22_3,Question22_4,Question22_5,Question22_6,Question22_7,Question22_8,Question22_9,Question22_99,Question23,Question24,Question25a,Question25b,Question26_1,Question26_2,Question26_3,Question26_4,Question26_5,Question26_6,Question26_7,Question26_8,Question26_9,Question26_10,Question26_19,Question26_99,Question27,Question28,Question29,Question30,urbanicity2,birthyr,gender,race,hispanic,educ,marstat,employ,ownhome,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,inputzip,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1898503978.0,0.593692717411587,Yes,Almost certain,Question25b,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Very unfavorable,Somewhat favorable,Somewhat unfavorable,Somewhat unfavorable,Never heard,Very favorable,Very unfavorable,Very unfavorable,Very favorable,The economy/inflation,__NA__,Somewhat enthusiastic,Abortion should be legal and generally available,Good,About the same as a year ago,Frequently,10.0,20.0,not selected,selected,selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,No,80.0,not asked,Three of these statements,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Palestinians,Somewhat favor,Somewhat oppose,Suburban area,1990.0,Female,White,No,4-year,Never married,Full-time,Rent,"$30,000 - $39,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Maryland,21044.0,Yes,Liberal,Some of the time,Nothing in particular,Never,No,Not at all important,Never,2024-10-25T00:19:05.693,2024-10-25T00:25:39.011
1896981086.0,0.872168888218848,Yes,Almost certain,Question25a,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Very favorable,Somewhat unfavorable,Somewhat favorable,Never heard,Somewhat favorable,Very favorable,Never heard,Very favorable,Abortion,__NA__,Very enthusiastic,Abortion should be legal and generally available,Excellent,About the same as a year ago,Never,5.0,5.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,60.0,Three of these statements,not asked,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Palestinians,Strongly favor,Somewhat oppose,Suburban area,1978.0,Female,White,No,Post-grad,Married,Full-time,Own,"$350,000 - $499,999",Yes,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21044.0,Yes,Very liberal,Some of the time,Agnostic,Never,No,Not at all important,Never,2024-10-25T00:19:55.722,2024-10-25T00:27:00.148
1898357752.0,1.08806641961872,Yes,Almost certain,Question25b,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Very unfavorable,No opinion,Somewhat favorable,Somewhat favorable,No opinion,Very unfavorable,Very favorable,Never heard,Somewhat favorable,Other,Democracy,Somewhat enthusiastic,Abortion should be legal and generally available,Excellent,Better off than a year ago,Never,1.0,1.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,85.0,not asked,Three of these statements,selected,not selected,not selected,selected,selected,selected,not selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Neither,Somewhat oppose,Strongly oppose,Suburban area,1979.0,Male,White,No,Post-grad,Married,Full-time,Own,"$250,000 - $349,999",Yes,Independent,Lean Democrat,Gary Johnson,Jo Jorgensen,Maryland,20763.0,Yes,Moderate,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2024-10-25T00:19:59.154,2024-10-25T00:28:16.777
1898515842.0,1.06033761543519,Yes,Almost certain,Question25b,Question30 first,Donald Trump (Republican),Mike Scott (Libertarian),No,Very unfavorable,Very unfavorable,Very unfavorable,Very unfavorable,Somewhat favorable,No opinion,No opinion,Very favorable,No opinion,Very favorable,Abortion,__NA__,Not at all enthusiastic,"Abortion should not be legal at all, with no exceptions",Good,About the same as a year ago,Rarely,don't know,don't know,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,don't know,not asked,Two of these statements,not selected,not selected,not selected,selected,not selected,not selected,not selected,selected,selected,selected,not selected,not selected,Their pay is about right,Israelis,Neither favor nor oppose,Strongly favor,Rural area,1962.0,Female,White,No,High school graduate,Married,Homemaker,Own,"$40,000 - $49,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Maryland,21550.0,Yes,Very conservative,Only now and then,Protestant,More than once a week,Yes,Very important,Several times a day,2024-10-25T00:17:16.382,2024-10-25T00:28:27.525
1898503984.0,0.336947034696145,Yes,Almost certain,Question25a,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Very favorable,Somewhat unfavorable,Very favorable,Somewhat favorable,Very favorable,Somewhat favorable,No opinion,Very favorable,Foreign policy,__NA__,Very enthusiastic,Abortion should be legal and generally available,Excellent,Better off than a year ago,Rarely,5.0,1.0,selected,selected,selected,not selected,selected,selected,not selected,not selected,not selected,not selected,No,90.0,Three of these statements,not asked,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Both equally,Strongly favor,Neither favor nor oppose,Suburban area,1982.0,Female,White,No,Post-grad,Married,Full-time,Own,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21228.0,Yes,Very liberal,Some of the time,Nothing in particular,Never,No,Not at all important,A few times a month,2024-10-25T00:18:14.357,2024-10-25T00:30:29.449
1898474874.0,2.35386635438701,Yes,Almost certain,Question25b,Question29 first,Jill Stein (Green),Angela Alsobrooks (Democrat),Yes,Very unfavorable,Very unfavorable,Somewhat unfavorable,Somewhat unfavorable,Very favorable,Never heard,Very favorable,Somewhat favorable,Very unfavorable,Very favorable,Other,Criminal Justice Reform,Somewhat enthusiastic,Abortion should be legal and generally available,Good,Worse off than a year ago,Occasionally,3.0,1.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,79.0,not asked,Three of these statements,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,They should be paid the minimum wage or more ($15/hr),Palestinians,Strongly favor,Strongly oppose,Suburban area,1981.0,Male,White,No,4-year,Married,Full-time,Own,"$200,000 - $249,999",Yes,Independent,Independent,Gary Johnson,Jo Jorgensen,Maryland,20832.0,Yes,Not sure,Most of the time,Atheist,Never,No,Not at all important,Seldom,2024-10-25T00:21:38.771,2024-10-25T00:31:20.662
1898431552.0,0.872168888218848,Yes,Almost certain,Question25a,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,No opinion,Somewhat favorable,Somewhat favorable,No opinion,Very favorable,Gun policy,__NA__,Very enthusiastic,Abortion should be legal and generally available,Excellent,About the same as a year ago,Never,don't know,don't know,selected,selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,No,83.0,Three of these statements,not asked,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,They should be paid the minimum wage or more ($15/hr),Both equally,Strongly favor,Somewhat oppose,Suburban area,1970.0,Female,White,No,Post-grad,Married,Homemaker,Own,"$200,000 - $249,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,20905.0,Yes,Very liberal,Most of the time,Roman Catholic,Never,No,Somewhat important,Once a day,2024-10-25T00:19:45.000,2024-10-25T00:33:23.785
1898503992.0,0.650792195237731,Yes,Almost certain,Question25a,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Very favorable,Somewhat favorable,Very favorable,Never heard,Very favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Immigration,__NA__,Very enthusiastic,Abortion should be legal and generally available,Fair,Worse off than a year ago,Occasionally,10.0,don't know,selected,selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,No,50.0,Three of these statements,not asked,selected,selected,not selected,not selected,selected,selected,selected,not selected,not selected,not selected,not selected,not selected,Their pay is about right,Not sure/No Opinion,Somewhat oppose,Neither favor nor oppose,Suburban area,1958.0,Female,Black,No,4-year,Married,Permanently disabled,Own,"$100,000 - $119,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,20774.0,Yes,Liberal,Some of the time,Something else,Seldom,No,Very important,Several times a day,2024-10-25T00:23:17.327,2024-10-25T00:35:41.353
1895831756.0,0.824765259553229,Yes,Almost certain,Question25a,Question30 first,Other,Larry Hogan (Republican),No,Very unfavorable,Very unfavorable,Somewhat unfavorable,Somewhat unfavorable,Very unfavorable,Somewhat unfavorable,Somewhat favorable,Somewhat unfavorable,No opinion,Very unfavorable,Abortion,__NA__,Not at all enthusiastic,"Abortion should not be legal at all, with no exceptions",Good,Better off than a year ago,Never,2.0,5.0,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,No,30.0,Three of these statements,not asked,selected,not selected,not selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,Not sure,Both equally,Strongly favor,Somewhat oppose,Big city,1993.0,Female,White,No,Post-grad,Married,Part-time,Own,"$100,000 - $119,999",Yes,Independent,Independent,Other,Other,Maryland,21218.0,Yes,Moderate,Some of the time,Roman Catholic,More than once a week,No,Very important,Several times a day,2024-10-25T00:31:54.664,2024-10-25T00:39:10.038
1898475826.0,1.1328078164886,Yes,Almost certain,Question25b,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Very favorable,Somewhat unfavorable,Very favorable,Very unfavorable,Somewhat favorable,Somewhat favorable,Somewhat unfavorable,Very favorable,Healthcare,__NA__,Very enthusiastic,Abortion should be legal and generally available,Excellent,About the same as a year ago,Never,10.0,3.0,selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,No,65.0,not asked,Three of these statements,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Both equally,Strongly favor,Somewhat oppose,Suburban area,1958.0,Female,White,No,4-year,Married,Retired,Own,"$200,000 - $249,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,20744.0,Yes,Liberal,Most of the time,Jewish,Once or twice a month,No,Not too important,Never,2024-10-25T00:35:19.769,2024-10-25T00:43:36.337
1898358726.0,0.519966256163708,Yes,Almost certain,Question25a,Question29 first,Jill Stein (Green),Angela Alsobrooks (Democrat),Yes,Very unfavorable,Very unfavorable,Very favorable,Somewhat favorable,Very favorable,Never heard,Very favorable,Very favorable,Very unfavorable,Very favorable,Other,Stop gaza genocide,Not too enthusiastic,Abortion should be legal and generally available,Fair,Worse off than a year ago,Never,0.0,10.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,10.0,Three of these statements,not asked,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,They should be paid the minimum wage or more ($15/hr),Palestinians,Strongly favor,Strongly oppose,Suburban area,1941.0,Female,White,No,Post-grad,Widowed,Retired,Rent,"$30,000 - $39,999",No,Other,Independent,Jill Stein,Joe Biden,Maryland,20850.0,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2024-10-25T00:35:24.614,2024-10-25T00:45:05.579
1898207880.0,0.846626103943198,Yes,Almost certain,Question25b,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very unfavorable,Very unfavorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,No opinion,Somewhat favorable,US Supreme court appointments,__NA__,Very enthusiastic,Abortion should be legal and generally available,Fair,Not sure,Occasionally,20.0,13.0,selected,selected,selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,No,71.0,not asked,Three of these statements,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Israelis,Somewhat favor,Neither favor nor oppose,Suburban area,1957.0,Female,Black,No,Some college,Married,Unemployed,Own,"$30,000 - $39,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21209.0,Yes,Liberal,Some of the time,Something else,Never,No,Somewhat important,Several times a day,2024-10-25T00:38:09.396,2024-10-25T00:46:32.022
1898503994.0,1.01623149607759,Yes,Almost certain,Question25b,Question30 first,Donald Trump (Republican),Larry Hogan (Republican),No,Very unfavorable,Very favorable,Very unfavorable,Somewhat favorable,Very unfavorable,Very unfavorable,Very unfavorable,Somewhat favorable,No opinion,Very unfavorable,The economy/inflation,__NA__,Very enthusiastic,Abortion should be legal with accessibility restrictions,Fair,Worse off than a year ago,Occasionally,30.0,30.0,selected,selected,selected,selected,selected,not selected,selected,selected,not selected,not selected,No,50.0,not asked,Three of these statements,not selected,not selected,not selected,selected,selected,not selected,not selected,selected,selected,selected,not selected,not selected,They should not be paid at all,Israelis,Strongly oppose,Somewhat favor,Suburban area,1970.0,Female,Two or more races,Yes,Some college,Domestic / civil partnership,Full-time,Own,"$60,000 - $69,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Maryland,21133.0,Yes,Moderate,Most of the time,Protestant,A few times a year,No,Very important,A few times a month,2024-10-25T00:41:46.177,2024-10-25T00:52:32.142
